Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2024-01-25,ALT,0.32,1100000000,0,0,0,0,0.0,0.0,no unlock,0.0
2024-01-26,ALT,0.32,1102016313,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-27,ALT,0.35,1105472850,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-28,ALT,0.41,1108929386,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-29,ALT,0.39,1112385923,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-30,ALT,0.45,1115842460,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-31,ALT,0.41,1119298996,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-01,ALT,0.35,1122755533,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-02,ALT,0.34,1126212069,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-03,ALT,0.35,1129668606,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-04,ALT,0.32,1133125143,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-05,ALT,0.3,1136581679,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-06,ALT,0.31,1140038216,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-07,ALT,0.3,1143494752,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-08,ALT,0.32,1146951289,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-09,ALT,0.33,1150407826,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-10,ALT,0.35,1153864362,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-11,ALT,0.34,1157320899,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-12,ALT,0.34,1160777436,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-13,ALT,0.35,1164233972,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-14,ALT,0.34,1167690509,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-15,ALT,0.41,1171147045,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-16,ALT,0.38,1174603582,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-17,ALT,0.4,1178060119,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-18,ALT,0.42,1181516655,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-19,ALT,0.44,1184973192,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-20,ALT,0.46,1188429728,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-21,ALT,0.52,1191886265,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-22,ALT,0.53,1195342802,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-23,ALT,0.56,1198799338,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-24,ALT,0.49,1202255875,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-25,ALT,0.51,1205712412,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-26,ALT,0.49,1209168948,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-27,ALT,0.49,1212625485,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-28,ALT,0.52,1216082021,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-29,ALT,0.5,1219538558,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-01,ALT,0.45,1222995095,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-02,ALT,0.48,1226451631,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-03,ALT,0.49,1229908168,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-04,ALT,0.5,1233364705,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-05,ALT,0.49,1236821241,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-06,ALT,0.47,1240277778,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-07,ALT,0.49,1243734314,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-08,ALT,0.54,1247190851,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-09,ALT,0.52,1250647388,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-10,ALT,0.54,1254103924,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-11,ALT,0.57,1257560461,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-12,ALT,0.6,1261016997,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-13,ALT,0.59,1264473534,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-14,ALT,0.57,1267930071,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-15,ALT,0.54,1271386607,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-16,ALT,0.5,1274843144,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-17,ALT,0.51,1278299681,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-18,ALT,0.53,1281756217,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-19,ALT,0.48,1285212754,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-20,ALT,0.44,1288669290,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-21,ALT,0.47,1292125827,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-22,ALT,0.51,1295582364,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-23,ALT,0.47,1299038900,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-24,ALT,0.5,1302495437,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-25,ALT,0.49,1305951974,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-26,ALT,0.57,1309408510,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-27,ALT,0.62,1312865047,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-28,ALT,0.59,1316321583,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-29,ALT,0.66,1319778120,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-30,ALT,0.6,1323234657,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-31,ALT,0.6,1326691193,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-01,ALT,0.6,1330147730,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-02,ALT,0.56,1333604266,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-03,ALT,0.53,1337060803,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-04,ALT,0.0,1340517340,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-05,ALT,0.0,1343973876,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-06,ALT,0.0,1347430413,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-07,ALT,0.0,1350886950,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-08,ALT,0.0,1354343486,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-09,ALT,0.0,1357800023,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-10,ALT,0.0,1361256559,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-11,ALT,0.0,1364713096,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-12,ALT,0.0,1368169633,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-13,ALT,0.0,1371626169,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-14,ALT,0.0,1375082706,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-15,ALT,0.0,1378539243,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-16,ALT,0.0,1381995779,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-17,ALT,0.0,1385452316,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-18,ALT,0.0,1388908852,0,0,1,0,0.0,0.0,no unlock,0.0
2024-04-19,ALT,0.0,1392365389,0,0,1,0,0.0,0.0,no unlock,0.0
