Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2020-09-10,AVAX,0.0,40470000,0,10800000,0,10800000,10800000.0,inf,token generation event unlock,26.686434395848778
2020-09-11,AVAX,0.0,40570000,0,10800000,1,10800000,0.0,0.0,no unlock,26.620655656889326
2020-09-12,AVAX,0.0,40670000,0,10800000,1,10800000,0.0,0.0,no unlock,26.555200393410377
2020-09-13,AVAX,0.0,40770000,0,10800000,1,10800000,0.0,0.0,no unlock,26.490066225165563
2020-09-14,AVAX,0.0,40870000,0,10800000,1,10800000,0.0,0.0,no unlock,26.42525079520431
2020-09-15,AVAX,0.0,40970000,0,10800000,1,10800000,0.0,0.0,no unlock,26.360751769587505
2020-09-16,AVAX,0.0,41070000,0,10800000,1,10800000,0.0,0.0,no unlock,26.296566837107378
2020-09-17,AVAX,0.0,41170000,0,10800000,1,10800000,0.0,0.0,no unlock,26.232693709011418
2020-09-18,AVAX,0.0,41270000,0,10800000,1,10800000,0.0,0.0,no unlock,26.169130118730312
2020-09-19,AVAX,0.0,41370000,0,10800000,1,10800000,0.0,0.0,no unlock,26.10587382160986
2020-09-20,AVAX,0.0,41470000,0,10800000,1,10800000,0.0,0.0,no unlock,26.042922594646733
2020-09-21,AVAX,0.0,41570000,0,10800000,1,10800000,0.0,0.0,no unlock,25.980274236228052
2020-09-22,AVAX,5.28,41670000,0,10800000,1,10800000,0.0,0.0,no unlock,25.917926565874733
2020-09-23,AVAX,5.28,41770000,0,10800000,1,10800000,0.0,0.0,no unlock,25.85587742398851
2020-09-24,AVAX,3.49,41870000,0,10800000,1,10800000,0.0,0.0,no unlock,25.79412467160258
2020-09-25,AVAX,4.57,41970000,0,10800000,1,10800000,0.0,0.0,no unlock,25.73266619013581
2020-09-26,AVAX,4.7,42070000,0,10800000,1,10800000,0.0,0.0,no unlock,25.67149988115046
2020-09-27,AVAX,4.52,42170000,0,10800000,1,10800000,0.0,0.0,no unlock,25.61062366611335
2020-09-28,AVAX,4.65,42270000,0,10800000,1,10800000,0.0,0.0,no unlock,25.5500354861604
2020-09-29,AVAX,4.21,42370000,0,10800000,1,10800000,0.0,0.0,no unlock,25.489733301864526
2020-09-30,AVAX,4.14,42470000,0,10800000,1,10800000,0.0,0.0,no unlock,25.429715093006827
