Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2021-03-23,MINA,0.0,12000000,0,0,0,0,0.0,0.0,no unlock,0.0
2021-03-24,MINA,0.0,12404795,374658,0,1,374658,374658.0,inf,first linear unlock,3.020267565888836
2021-03-25,MINA,0.0,12809589,749315,0,1,749315,374657.0,99.99973308991133,linear unlock,5.849641233610227
2021-03-26,MINA,0.0,13214384,1123973,0,1,1123973,374658.0,50.00006672761121,linear unlock,8.505678357765296
2021-03-27,MINA,0.0,13619178,1498630,0,1,1498630,374657.0,33.33327401992752,linear unlock,11.00382122915201
2021-03-28,MINA,0.0,14023973,1873288,0,1,1873288,374658.0,25.000033363805606,linear unlock,13.357755323687517
2021-03-29,MINA,0.0,14428767,2247945,0,1,2247945,374657.0,19.999967970755165,linear unlock,15.579605658612408
2021-03-30,MINA,0.0,14833562,2622603,0,1,2622603,374658.0,16.66668890920374,linear unlock,17.680197109770397
2021-03-31,MINA,0.0,15238356,2997260,0,1,2997260,374657.0,14.285692497110695,linear unlock,19.66918216112027
2021-04-01,MINA,0.0,15643151,3371918,0,1,3371918,374658.0,12.500016681902803,linear unlock,21.55523525918787
2021-04-02,MINA,0.0,16047945,3746575,0,1,3746575,374657.0,11.111094635160166,linear unlock,23.346135595554447
2021-04-03,MINA,0.0,16452740,4121233,0,1,4121233,374658.0,10.000013345522243,linear unlock,25.04891586446999
2021-04-04,MINA,0.0,16857534,4495890,0,1,4495890,374657.0,9.090895855682026,linear unlock,26.669915065869066
2021-04-05,MINA,0.0,17262329,4870548,0,1,4870548,374658.0,8.33334445460187,linear unlock,28.214894988967014
2021-04-06,MINA,0.0,17667123,5245205,0,1,5245205,374657.0,7.692296636846614,linear unlock,29.689072748290705
2021-04-07,MINA,0.0,18071918,5619863,0,1,5619863,374658.0,7.142866675373032,linear unlock,31.097213920514687
2021-04-08,MINA,0.0,18476712,5994521,0,1,5994521,374658.0,6.666674970546435,linear unlock,32.44365664193932
2021-04-09,MINA,0.0,18881507,6369178,0,1,6369178,374657.0,6.249990616431238,linear unlock,33.73236045194909
2021-04-10,MINA,0.0,19286301,6743836,0,1,6743836,374658.0,5.882360329700316,linear unlock,34.96697474544238
2021-04-11,MINA,0.0,19691096,7118493,0,1,7118493,374657.0,5.555547317580083,linear unlock,36.15082167087094
2021-04-12,MINA,0.0,20095890,7493151,0,1,7493151,374658.0,5.263164549013394,linear unlock,37.28698256210598
2021-04-13,MINA,0.0,20500685,7867808,0,1,7867808,374657.0,4.999992659963746,linear unlock,38.37826882370028
2021-04-14,MINA,0.0,20905479,8242466,0,1,8242466,374658.0,4.761910814295418,linear unlock,39.42730037422247
2021-04-15,MINA,0.0,21310274,8617123,0,1,8617123,374657.0,4.545447927841013,linear unlock,40.43647209791859
2021-04-16,MINA,0.0,21715068,8991781,0,1,8991781,374658.0,4.3478316370788725,linear unlock,41.40802598453755
2021-04-17,MINA,0.0,22119863,9366438,0,1,9366438,374657.0,4.166660642646879,linear unlock,42.344014517630605
2021-04-18,MINA,0.0,22524658,9741096,0,1,9741096,374658.0,4.000005124680268,linear unlock,43.24636582717482
2021-04-19,MINA,0.0,22929452,10115753,0,1,10115753,374657.0,3.846148318423307,linear unlock,44.116854602543484
