Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Sep 09 2031,RPL,0,30000000.00,30000000.00,2700000.00,9720000.00,5580000.00,3600000.00,8400000.00
Sep 08 2031,RPL,0,29996714.13,29996714.13,2700000.00,9720000.00,5580000.00,3599014.24,8397699.89
Sep 07 2031,RPL,0,29993428.26,29993428.26,2700000.00,9720000.00,5580000.00,3598028.48,8395399.78
Sep 06 2031,RPL,0,29990142.39,29990142.39,2700000.00,9720000.00,5580000.00,3597042.72,8393099.67
Sep 05 2031,RPL,0,29986856.52,29986856.52,2700000.00,9720000.00,5580000.00,3596056.96,8390799.56
Sep 04 2031,RPL,0,29983570.65,29983570.65,2700000.00,9720000.00,5580000.00,3595071.19,8388499.45
Sep 03 2031,RPL,0,29980284.78,29980284.78,2700000.00,9720000.00,5580000.00,3594085.43,8386199.34
Sep 03 2031,RPL,0,29980284.78,29980284.78,2700000.00,9720000.00,5580000.00,3594085.43,8386199.34
Sep 02 2031,RPL,0,29976998.90,29976998.90,2700000.00,9720000.00,5580000.00,3593099.67,8383899.23
Sep 01 2031,RPL,0,29973713.03,29973713.03,2700000.00,9720000.00,5580000.00,3592113.91,8381599.12
Aug 31 2031,RPL,0,29970427.16,29970427.16,2700000.00,9720000.00,5580000.00,3591128.15,8379299.01
Aug 30 2031,RPL,0,29967141.29,29967141.29,2700000.00,9720000.00,5580000.00,3590142.39,8376998.90
Aug 29 2031,RPL,0,29963855.42,29963855.42,2700000.00,9720000.00,5580000.00,3589156.63,8374698.80
Aug 28 2031,RPL,0,29960569.55,29960569.55,2700000.00,9720000.00,5580000.00,3588170.87,8372398.69
Aug 27 2031,RPL,0,29957283.68,29957283.68,2700000.00,9720000.00,5580000.00,3587185.10,8370098.58
Aug 26 2031,RPL,0,29953997.81,29953997.81,2700000.00,9720000.00,5580000.00,3586199.34,8367798.47
Aug 25 2031,RPL,0,29950711.94,29950711.94,2700000.00,9720000.00,5580000.00,3585213.58,8365498.36
Aug 24 2031,RPL,0,29947426.07,29947426.07,2700000.00,9720000.00,5580000.00,3584227.82,8363198.25
Aug 23 2031,RPL,0,29944140.20,29944140.20,2700000.00,9720000.00,5580000.00,3583242.06,8360898.14
Aug 23 2031,RPL,0,29944140.20,29944140.20,2700000.00,9720000.00,5580000.00,3583242.06,8360898.14
Aug 22 2031,RPL,0,29940854.33,29940854.33,2700000.00,9720000.00,5580000.00,3582256.30,8358598.03
Aug 21 2031,RPL,0,29937568.46,29937568.46,2700000.00,9720000.00,5580000.00,3581270.54,8356297.92
Aug 20 2031,RPL,0,29934282.58,29934282.58,2700000.00,9720000.00,5580000.00,3580284.78,8353997.81
Aug 19 2031,RPL,0,29930996.71,29930996.71,2700000.00,9720000.00,5580000.00,3579299.01,8351697.70
Aug 18 2031,RPL,0,29927710.84,29927710.84,2700000.00,9720000.00,5580000.00,3578313.25,8349397.59
Aug 17 2031,RPL,0,29924424.97,29924424.97,2700000.00,9720000.00,5580000.00,3577327.49,8347097.48
Aug 16 2031,RPL,0,29921139.10,29921139.10,2700000.00,9720000.00,5580000.00,3576341.73,8344797.37
Aug 15 2031,RPL,0,29917853.23,29917853.23,2700000.00,9720000.00,5580000.00,3575355.97,8342497.26
Aug 14 2031,RPL,0,29914567.36,29914567.36,2700000.00,9720000.00,5580000.00,3574370.21,8340197.15
Aug 13 2031,RPL,0,29911281.49,29911281.49,2700000.00,9720000.00,5580000.00,3573384.45,8337897.04
Aug 12 2031,RPL,0,29907995.62,29907995.62,2700000.00,9720000.00,5580000.00,3572398.69,8335596.93
Aug 11 2031,RPL,0,29904709.75,29904709.75,2700000.00,9720000.00,5580000.00,3571412.92,8333296.82
Aug 11 2031,RPL,0,29904709.75,29904709.75,2700000.00,9720000.00,5580000.00,3571412.92,8333296.82
Aug 10 2031,RPL,0,29901423.88,29901423.88,2700000.00,9720000.00,5580000.00,3570427.16,8330996.71
Aug 09 2031,RPL,0,29898138.01,29898138.01,2700000.00,9720000.00,5580000.00,3569441.40,8328696.60
Aug 08 2031,RPL,0,29894852.14,29894852.14,2700000.00,9720000.00,5580000.00,3568455.64,8326396.50
Aug 07 2031,RPL,0,29891566.27,29891566.27,2700000.00,9720000.00,5580000.00,3567469.88,8324096.39
Aug 06 2031,RPL,0,29888280.39,29888280.39,2700000.00,9720000.00,5580000.00,3566484.12,8321796.28
Aug 05 2031,RPL,0,29884994.52,29884994.52,2700000.00,9720000.00,5580000.00,3565498.36,8319496.17
Aug 04 2031,RPL,0,29881708.65,29881708.65,2700000.00,9720000.00,5580000.00,3564512.60,8317196.06
Aug 03 2031,RPL,0,29878422.78,29878422.78,2700000.00,9720000.00,5580000.00,3563526.83,8314895.95
Aug 02 2031,RPL,0,29875136.91,29875136.91,2700000.00,9720000.00,5580000.00,3562541.07,8312595.84
Aug 01 2031,RPL,0,29871851.04,29871851.04,2700000.00,9720000.00,5580000.00,3561555.31,8310295.73
Jul 31 2031,RPL,0,29868565.17,29868565.17,2700000.00,9720000.00,5580000.00,3560569.55,8307995.62
Jul 30 2031,RPL,0,29865279.30,29865279.30,2700000.00,9720000.00,5580000.00,3559583.79,8305695.51
Jul 30 2031,RPL,0,29865279.30,29865279.30,2700000.00,9720000.00,5580000.00,3559583.79,8305695.51
Jul 29 2031,RPL,0,29861993.43,29861993.43,2700000.00,9720000.00,5580000.00,3558598.03,8303395.40
Jul 28 2031,RPL,0,29858707.56,29858707.56,2700000.00,9720000.00,5580000.00,3557612.27,8301095.29
Jul 27 2031,RPL,0,29855421.69,29855421.69,2700000.00,9720000.00,5580000.00,3556626.51,8298795.18
Jul 26 2031,RPL,0,29852135.82,29852135.82,2700000.00,9720000.00,5580000.00,3555640.74,8296495.07
Jul 25 2031,RPL,0,29848849.95,29848849.95,2700000.00,9720000.00,5580000.00,3554654.98,8294194.96
Jul 24 2031,RPL,0,29845564.07,29845564.07,2700000.00,9720000.00,5580000.00,3553669.22,8291894.85
Jul 23 2031,RPL,0,29842278.20,29842278.20,2700000.00,9720000.00,5580000.00,3552683.46,8289594.74
Jul 22 2031,RPL,0,29838992.33,29838992.33,2700000.00,9720000.00,5580000.00,3551697.70,8287294.63
Jul 21 2031,RPL,0,29835706.46,29835706.46,2700000.00,9720000.00,5580000.00,3550711.94,8284994.52
Jul 20 2031,RPL,0,29832420.59,29832420.59,2700000.00,9720000.00,5580000.00,3549726.18,8282694.41
Jul 19 2031,RPL,0,29829134.72,29829134.72,2700000.00,9720000.00,5580000.00,3548740.42,8280394.30
Jul 19 2031,RPL,0,29829134.72,29829134.72,2700000.00,9720000.00,5580000.00,3548740.42,8280394.30
Jul 18 2031,RPL,0,29825848.85,29825848.85,2700000.00,9720000.00,5580000.00,3547754.65,8278094.19
Jul 17 2031,RPL,0,29822562.98,29822562.98,2700000.00,9720000.00,5580000.00,3546768.89,8275794.09
Jul 16 2031,RPL,0,29819277.11,29819277.11,2700000.00,9720000.00,5580000.00,3545783.13,8273493.98
Jul 15 2031,RPL,0,29815991.24,29815991.24,2700000.00,9720000.00,5580000.00,3544797.37,8271193.87
Jul 14 2031,RPL,0,29812705.37,29812705.37,2700000.00,9720000.00,5580000.00,3543811.61,8268893.76
Jul 13 2031,RPL,0,29809419.50,29809419.50,2700000.00,9720000.00,5580000.00,3542825.85,8266593.65
Jul 12 2031,RPL,0,29806133.63,29806133.63,2700000.00,9720000.00,5580000.00,3541840.09,8264293.54
Jul 11 2031,RPL,0,29802847.75,29802847.75,2700000.00,9720000.00,5580000.00,3540854.33,8261993.43
Jul 10 2031,RPL,0,29799561.88,29799561.88,2700000.00,9720000.00,5580000.00,3539868.57,8259693.32
Jul 09 2031,RPL,0,29796276.01,29796276.01,2700000.00,9720000.00,5580000.00,3538882.80,8257393.21
Jul 08 2031,RPL,0,29792990.14,29792990.14,2700000.00,9720000.00,5580000.00,3537897.04,8255093.10
Jul 07 2031,RPL,0,29789704.27,29789704.27,2700000.00,9720000.00,5580000.00,3536911.28,8252792.99
Jul 07 2031,RPL,0,29789704.27,29789704.27,2700000.00,9720000.00,5580000.00,3536911.28,8252792.99
Jul 06 2031,RPL,0,29786418.40,29786418.40,2700000.00,9720000.00,5580000.00,3535925.52,8250492.88
Jul 05 2031,RPL,0,29783132.53,29783132.53,2700000.00,9720000.00,5580000.00,3534939.76,8248192.77
Jul 04 2031,RPL,0,29779846.66,29779846.66,2700000.00,9720000.00,5580000.00,3533954.00,8245892.66
Jul 03 2031,RPL,0,29776560.79,29776560.79,2700000.00,9720000.00,5580000.00,3532968.24,8243592.55
Jul 02 2031,RPL,0,29773274.92,29773274.92,2700000.00,9720000.00,5580000.00,3531982.48,8241292.44
Jul 01 2031,RPL,0,29769989.05,29769989.05,2700000.00,9720000.00,5580000.00,3530996.71,8238992.33
Jun 30 2031,RPL,0,29766703.18,29766703.18,2700000.00,9720000.00,5580000.00,3530010.95,8236692.22
